admissions_20_29_covid_confirmed,average_admissions_20_29_covid_confirmed,percent_change_total_admissions_all_covid_confirmed_past_7days_per_100k,total_admissions_all_influenza_confirmed_past_7days,total_admissions_all_influenza_confirmed_past_7days_per_100k
3.0,4.142857143,-11.79775281,116.0,0.992377514
30.0,25.14285714,-9.190938511,420.0,1.327607761
0.0,0.142857143,-8.196721311,7.0,0.240276194
0.0,0.0,0.0,0.0,0.0
0.0,0.857142857,-17.5,3.0,0.425080305
35.0,33.0,27.08994709,92.0,0.215374565
1.0,2.857142857,8.536585366,1.0,0.055957674
0.0,0.285714286,-35.8974359,0.0,0.0
5.0,1.571428571,18.78787879,7.0,0.218343472
3.0,1.428571429,0.892857143,4.0,0.124767698
3.0,3.142857143,10.9375,137.0,2.034990246
4.0,3.0,-40.29462738,20.0,0.672009365
0.0,0.142857143,-2.702702703,2.0,0.273393981
8.0,4.285714286,14.45783133,51.0,0.486266128
16.0,11.14285714,4.356357928,4.0,0.059415774
3.0,1.428571429,-0.925925926,0.0,0.0
6.0,7.142857143,13.13012896,2.0,0.111597988
1.0,1.571428571,22.82229965,34.0,0.240448876
0.0,1.142857143,-33.5,12.0,0.397640138
2.0,1.857142857,4.934210526,5.0,0.086824609
0.0,0.142857143,-19.67213115,2.0,0.28338687
7.0,8.857142857,18.0342651,27.0,0.316325229
22.0,26.28571429,-7.298136646,8.0,0.020246899
1.0,0.714285714,4.62962963,132.0,2.839446102
3.0,1.142857143,0.833333333,9.0,0.63565068
1.0,1.428571429,-12.79069767,1.0,0.141693435
5.0,6.714285714,-3.213242454,16.0,0.160210565
17.0,10.0,8.350586611,5.0,0.050065801
1.0,2.142857143,-25.97137014,4.0,0.068699791
0.0,0.0,104.0,0.0,0.0
1.0,3.571428571,-11.93415638,104.0,0.820718664
3.0,6.428571429,16.69367909,0.0,0.0
2.0,3.714285714,-35.80246914,5.0,0.238455306
6.0,8.714285714,-2.27021041,12.0,0.093735434
1.0,1.285714286,71.16564417,17.0,0.248932008
2.0,1.714285714,-18.35853132,136.0,2.641436289
4.0,1.857142857,-40.98712446,46.0,0.790047599
0.0,0.285714286,-14.28571429,2.0,0.22607581
8.0,8.285714286,-8.578912901,3.0,0.051524843
3.0,4.714285714,-29.3088364,10.0,0.148539434
3.0,1.571428571,-2.14797136,1.0,0.0935648
0.0,0.428571429,-5.747126437,0.0,0.0
1.0,1.142857143,-33.07086614,30.0,0.645328659
10.0,13.0,-8.964451314,10.0,0.0953463
3.0,2.857142857,0.210526316,34.0,0.583948225
25.0,16.0,21.47887324,8.0,0.056576206
3.0,3.285714286,-14.59459459,48.0,0.793955353
5.0,4.428571429,-2.170963365,19.0,0.132392741
0.0,2.857142857,-0.408997955,0.0,0.0
0.0,0.0,-40.0,0.0,0.0
3.0,2.142857143,16.57894737,228.0,4.904497812
2.0,1.0,10.06289308,64.0,1.099196659
3.0,2.142857143,-4.721030043,0.0,0.0
9.0,9.428571429,-4.058441558,65.0,0.302638961
2.0,0.714285714,-14.44444444,6.0,0.566379166
5.0,2.857142857,31.04693141,836.0,21.12727134
0.0,2.142857143,63.97515528,28.0,0.707611959
1.0,0.428571429,-41.46341463,0.0,0.0
10.0,6.428571429,-5.73025856,149.0,1.003700692
1.0,0.428571429,4.807692308,0.0,0.0
0.0,0.142857143,50.0,0.0,0.0
1.0,0.428571429,1.19760479,1.0,0.070627853
5.0,6.714285714,-30.2436126,45.0,0.20951928
18.0,15.28571429,-12.11750306,1.0,0.006736246
12.0,12.0,-15.84821429,9.0,0.076994807
3.0,6.428571429,-5.571293673,34.0,0.265583731
1.0,1.428571429,17.04180064,0.0,0.0
4.0,4.428571429,22.55125285,174.0,1.638815747
15.0,14.57142857,-1.454545455,27.0,0.188137053
1.0,3.285714286,-24.05345212,0.0,0.0
29.0,25.42857143,35.07598784,116.0,1.890042539
4.0,2.571428571,-28.85304659,49.0,1.623697231
0.0,0.428571429,28.39506173,0.0,0.0
0.0,0.142857143,-20.0,0.0,0.0
5.0,1.857142857,35.96059113,0.0,0.0
2.0,3.0,-17.85063752,6.0,0.286146367
0.0,0.142857143,-10.0,46.0,0.43325014
0.0,0.142857143,-31.25,61.0,10.5397929
1.0,1.285714286,-27.17948718,79.0,1.287184143
4.0,2.142857143,25.0,2.0,0.262445838
11.0,8.857142857,8.776595745,35.0,0.459625631
0.0,0.857142857,17.94871795,316.0,4.627206746
10.0,8.571428571,54.10764873,300.0,2.86038899
3.0,3.142857143,5.197505198,330.0,5.851445626
2.0,1.571428571,0.0,209.0,7.173960651
2.0,1.0,-1.470588235,300.0,6.714905052
102.0,108.8571429,4.009805638,14.0,0.04828272
2.0,1.142857143,-24.0,66.0,0.515544889
0.0,0.0,6.060606061,5.0,0.656114594
1.0,0.285714286,-8.235294118,2.0,0.064931776
2.0,2.0,-7.624633431,17.0,0.118456663
17.0,15.28571429,14.97630332,16.0,0.124980579
0.0,0.142857143,-7.272727273,0.0,0.0
0.0,0.714285714,8.450704225,33.0,2.454969901
0.0,0.0,-33.92857143,0.0,0.0
9.0,12.85714286,-2.604756512,36.0,0.091111047
1.0,0.428571429,-35.95505618,31.0,0.363188226
4.0,2.428571429,9.015025042,224.0,2.624327824
0.0,0.428571429,-22.2614841,261.0,8.648673009
5.0,6.428571429,-13.24137931,0.0,0.0
2.0,1.285714286,1.973684211,6.0,0.151631134
2.0,4.714285714,-1.486199575,3.0,0.04962221
16.0,9.857142857,30.36848793,22.0,0.617061123
0.0,0.714285714,-3.03030303,9.0,0.285255161
10.0,11.28571429,-15.9450458,41.0,0.103765359
12.0,14.14285714,-10.94527363,842.0,1.626855308
0.0,1.0,-43.33333333,3.0,0.425080305
6.0,9.714285714,-13.52657005,3.0,0.024471912
6.0,6.285714286,-16.90140845,1.0,0.032465888
6.0,3.428571429,-16.75977654,5.0,0.107554777
8.0,5.714285714,-31.45973154,22.0,0.247686663
7.0,6.857142857,13.56968215,7.0,0.070092122
4.0,7.0,6.607929515,46.0,0.116419671
114.0,97.85714286,-5.340036043,3091.0,0.930999007
0.0,0.714285714,-2.941176471,1.0,0.094396528
103.0,87.71428571,43.39527027,30.0,0.103462971
5.0,5.571428571,-7.620817844,0.0,0.0
4.0,3.285714286,21.18126273,475.0,8.158100203
7.0,10.14285714,-31.06796117,23.0,0.333695901
1.0,1.714285714,-24.07407407,53.0,1.679835947
85.0,83.0,19.9552197,24.0,0.046371173
4.0,2.428571429,-7.222222222,14.0,0.39267526
0.0,0.0,0.917431193,17.0,1.200673507
6.0,11.57142857,-16.87306502,5.0,0.042774893
5.0,2.142857143,8.072487644,6.0,0.334793965
12.0,12.85714286,6.269968051,1289.0,4.445458995
40.0,36.42857143,-3.308823529,56.0,0.181494979
155.0,158.2857143,10.57707026,210.0,0.063251308
2.0,3.285714286,-0.714285714,1.0,0.017364922
5.0,1.571428571,-24.52830189,32.0,0.301391402
4.0,2.571428571,16.27906977,13.0,0.405495019
0.0,0.0,30.76923077,0.0,0.0
7.0,9.142857143,1.821862348,4.0,0.068699791
35.0,32.57142857,18.30763147,64.0,0.950652378
1.0,2.142857143,-15.09433962,0.0,0.0
0.0,0.0,100.0,0.0,0.0
0.0,0.0,22.22222222,0.0,0.0
6.0,5.714285714,0.744878957,145.0,0.675117681
13.0,11.57142857,0.878972279,0.0,0.0
1.0,0.714285714,-25.98425197,0.0,0.0
5.0,3.285714286,-18.46153846,0.0,0.0
0.0,0.285714286,14.0625,37.0,1.172715661
173.0,175.7142857,-16.49065184,4997.0,1.505079922
3.0,4.142857143,14.17112299,128.0,1.441086038
38.0,35.57142857,-16.57514745,327.0,1.127746386
1.0,0.571428571,36.41304348,34.0,0.497864017
3.0,2.142857143,25.61983471,21.0,0.665595375
24.0,28.42857143,13.25172964,35.0,0.179915646
24.0,17.14285714,7.035928144,36.0,0.185056093
3.0,6.285714286,7.678244973,12.0,0.208379061
5.0,3.714285714,14.87341772,29.0,0.687572506
2.0,1.571428571,-4.120879121,13.0,0.12395019
96.0,90.0,31.56469951,54.0,0.13666657
6.0,10.28571429,21.85592186,36.0,0.343246679
7.0,4.857142857,12.77777778,1.0,0.014508517
19.0,11.57142857,20.0,3.0,0.024471912
1.0,0.857142857,18.00947867,0.0,0.0
30.0,25.57142857,-4.099480732,48.0,0.155567125
71.0,73.71428571,47.06382979,35.0,0.1207068
9.0,10.42857143,31.42375737,19.0,0.282224925
2.0,1.571428571,-12.85714286,18.0,0.180236885
20.0,14.71428571,-12.88343558,28.0,0.130367552
4.0,8.857142857,-6.127920337,7.0,0.103977604
17.0,21.28571429,6.419662509,27.0,0.395362602
0.0,0.857142857,-12.5,0.0,0.0
8.0,4.142857143,-5.882352941,2.0,0.013936078
0.0,0.0,-14.28571429,2.0,0.262445838
0.0,1.857142857,-7.692307692,18.0,0.367108318
0.0,0.857142857,-13.5678392,15.0,0.335745253
4.0,4.428571429,21.2195122,87.0,0.300042616
15.0,11.14285714,5.64751704,110.0,0.76648429
101.0,101.0,-5.062233732,14.0,0.04828272
0.0,0.428571429,-24.4047619,17.0,0.563323529
0.0,0.428571429,-8.43373494,114.0,8.480805111
2.0,1.142857143,47.34693878,46.0,0.673580729
30.0,31.85714286,3.364830606,89.0,0.761393093
148.0,131.2857143,1.484364974,8112.0,2.44330765
4.0,3.142857143,26.08695652,109.0,1.89277647
41.0,40.42857143,32.60038241,64.0,0.12365646
1.0,2.142857143,0.863930886,0.0,0.0
7.0,6.714285714,-9.114583333,0.0,0.0
2.0,0.857142857,21.62162162,0.0,0.0
1.0,0.285714286,51.42857143,1.0,0.136696991
4.0,2.428571429,17.82437746,316.0,4.584691512
22.0,25.28571429,-12.58859264,33.0,0.153647472
9.0,7.142857143,-22.54303165,94.0,0.734260903
2.0,2.857142857,3.034901366,55.0,0.429620741
20.0,13.85714286,-4.995331466,18.0,0.140603152
8.0,5.714285714,1.670951157,326.0,1.12429762
0.0,0.0,-7.142857143,5.0,0.683484953
0.0,0.142857143,-48.48484848,14.0,0.470406556
48.0,57.71428571,-7.840480108,39.0,0.123277864
20.0,24.14285714,-9.279634627,1646.0,5.202958037
1.0,1.714285714,-14.64566929,24.0,0.16166991
1.0,0.857142857,2.985074627,4.0,0.05803407
6.0,4.571428571,3.353057199,10.0,0.935648002
4.0,2.428571429,4.090909091,10.0,0.316950179
28.0,40.85714286,-4.902162719,48.0,0.092742345
41.0,46.42857143,-16.59528908,25.0,0.048303305
0.0,0.0,14.28571429,0.0,0.0
0.0,0.714285714,4.132231405,33.0,3.730250865
0.0,2.571428571,36.36363636,8.0,0.155378605
0.0,1.571428571,-0.444444444,1.0,0.070627853
77.0,65.42857143,6.635493209,262.0,0.391581658
20.0,18.28571429,-2.358324534,5.0,0.073215297
4.0,6.428571429,-3.170731707,26.0,0.30460948
0.0,0.0,-17.07317073,1.0,0.17278349
1.0,0.714285714,9.283819629,126.0,3.184253814
4.0,2.285714286,-14.76377953,21.0,0.141461171
0.0,0.142857143,3.658536585,9.0,0.252434096
0.0,1.0,-3.76344086,7.0,0.227261217
7.0,5.571428571,10.03289474,20.0,0.325869403
0.0,0.571428571,-24.48979592,7.0,0.121554452
5.0,2.428571429,8.733624454,24.0,0.351433424
1.0,0.714285714,28.22580645,14.0,0.353805979
0.0,0.0,16.12903226,164.0,5.135119395
9.0,6.428571429,-28.72215709,50.0,0.34840195
4.0,1.857142857,-5.602240896,0.0,0.0
6.0,6.571428571,-13.78763867,18.0,0.312568591
1.0,3.0,14.18439716,13.0,0.265133785
0.0,0.0,40.0,0.0,0.0
0.0,0.142857143,14.28571429,1.0,0.055798994
7.0,5.428571429,21.10694184,143.0,0.735083926
4.0,3.714285714,-0.81799591,5.0,0.097111628
6.0,2.714285714,-19.09448819,9.0,0.183554159
4.0,6.142857143,-13.12252964,11.0,0.188924426
2.0,1.571428571,-3.783783784,2.0,0.064931776
0.0,1.714285714,-32.33830846,0.0,0.0
42.0,39.0,7.067424858,53.0,0.530697496
3.0,2.0,7.407407407,151.0,2.932771174
1.0,0.571428571,-30.24691358,20.0,1.470900802
3.0,3.857142857,22.82229965,19.0,0.532916424
5.0,5.142857143,-25.32322782,2.0,0.034349896
8.0,5.857142857,-4.836415363,8.0,0.055744312
1.0,1.714285714,40.66666667,0.0,0.0
25.0,29.71428571,-3.872095928,44.0,0.139082718
20.0,13.28571429,-27.39910314,442.0,1.524354442
0.0,4.0,-18.02884615,5.0,0.086824609
1.0,1.285714286,-26.3803681,0.0,0.0
2.0,0.714285714,-12.5,42.0,2.171206902
1.0,1.571428571,3.401360544,3.0,0.102975512
7.0,9.571428571,-14.45279866,1164.0,3.679370082
10.0,14.14285714,10.87521664,31.0,0.100470435
0.0,0.142857143,68.25396825,0.0,0.0
199.0,172.5714286,75.78285421,294.0,0.688262196
7.0,9.857142857,1.907032181,104.0,0.197936651
17.0,10.85714286,11.8842846,3.0,0.041216055
1.0,0.571428571,32.14285714,37.0,5.057788653
0.0,0.285714286,5.405405405,0.0,0.0
1.0,0.285714286,-26.31578947,5.0,0.085874739
3.0,1.428571429,21.56862745,146.0,2.535278575
53.0,54.14285714,18.79560057,679.0,0.204512561
3.0,2.857142857,31.09243697,1.0,0.055798994
13.0,14.42857143,-8.026960784,2.0,0.013472493
0.0,0.0,-38.88888889,7.0,0.918560432
102.0,81.71428571,-1.864742645,30.0,0.057097111
29.0,36.85714286,-8.331597584,41.0,0.07921742
1.0,3.714285714,-36.51315789,1.0,0.028048233
5.0,3.714285714,16.94915254,2.0,0.095382122
1.0,2.714285714,-10.50228311,3.0,0.051524843
12.0,8.428571429,12.5,561.0,4.42714587
17.0,15.71428571,18.22742475,249.0,1.279971312
6.0,6.285714286,-17.07317073,15.0,0.14127722
1.0,3.714285714,-9.732360097,0.0,0.0
2.0,2.0,6.443298969,127.0,3.20952567
1.0,0.428571429,14.81481481,0.0,0.0
6.0,2.428571429,56.84454756,141.0,2.09440602
16.0,18.0,0.855698172,95.0,0.488342469
11.0,8.285714286,-1.486663752,11.0,0.277990412
1.0,0.857142857,20.0,6.0,0.310172415
0.0,1.285714286,7.534246575,43.0,1.206074013
0.0,0.571428571,-11.61971831,0.0,0.0
0.0,0.428571429,-16.36363636,1.0,0.023709397
0.0,0.285714286,-1.204819277,43.0,1.346403256
1.0,0.857142857,5.988023952,24.0,0.351433424
2.0,2.0,14.52991453,0.0,0.0
24.0,21.14285714,-3.147163121,15.0,0.122359562
0.0,1.142857143,-2.577319588,6.0,0.129065732
5.0,5.0,-12.25204201,12.0,0.113021776
15.0,13.14285714,-3.62920857,1.0,0.019422326
6.0,4.285714286,4.347826087,0.0,0.0
0.0,1.714285714,-11.81102362,0.0,0.0
18.0,17.71428571,-14.46218741,96.0,0.182710755
15.0,18.57142857,28.04295943,290.0,0.939884714
6.0,5.428571429,71.02040816,0.0,0.0
57.0,54.28571429,8.414307844,141.0,0.210736694
0.0,0.285714286,-33.33333333,34.0,1.142415921
4.0,3.285714286,28.10283688,12.0,0.268596202
4.0,2.571428571,4.008438819,33.0,0.537684515
1.0,1.714285714,25.95744681,2.0,0.14709008
0.0,0.571428571,-15.15151515,3.0,0.22063512
4.0,7.142857143,-9.142318567,26.0,0.205179666
1.0,0.714285714,-38.76404494,0.0,0.0
4.0,3.285714286,25.98566308,0.0,0.0
17.0,18.85714286,-0.249376559,16.0,0.030914115
10.0,10.14285714,19.73490427,0.0,0.0
1.0,1.142857143,11.39240506,32.0,1.014240572
6.0,5.857142857,-3.836930456,9.0,0.062712351
5.0,3.571428571,-5.797101449,79.0,0.532163454
37.0,30.85714286,30.30719853,36.0,0.113794951
11.0,7.571428571,-2.344601963,1116.0,2.612587112
3.0,3.857142857,-5.345211581,3.0,0.041216055
0.0,0.571428571,-5.0,19.0,0.42527732
20.0,19.85714286,44.26508071,33.0,0.106952399
3.0,0.714285714,5.882352941,0.0,0.0
1.0,1.0,9.375,0.0,0.0
0.0,0.571428571,36.95652174,19.0,0.982212646
0.0,0.142857143,-40.74074074,0.0,0.0
6.0,6.428571429,-7.864450128,3.0,0.067149051
0.0,0.571428571,-9.0,44.0,6.234511136
2.0,0.428571429,22.36842105,123.0,9.150342357
0.0,0.714285714,-5.813953488,0.0,0.0
0.0,0.428571429,-18.30985915,0.0,0.0
3.0,1.857142857,-12.41935484,14.0,0.13348482
51.0,51.57142857,-12.91053228,107.0,0.159920753
0.0,0.285714286,400.0,0.0,0.0
1.0,0.857142857,16.9550173,14.0,0.313362236
0.0,0.428571429,0.0,52.0,8.98474149
2.0,4.0,-25.90286426,8.0,0.117144475
1.0,3.0,-21.96078431,18.0,0.426769142
6.0,5.428571429,-10.19677996,332.0,3.737816912
4.0,3.857142857,4.746835443,1.0,0.006968039
0.0,0.857142857,2.747252747,1.0,0.136696991
0.0,0.142857143,-32.3943662,5.0,0.088658267
11.0,10.85714286,25.38975501,42.0,1.441657164
4.0,2.428571429,7.559395248,75.0,0.243073633
5.0,3.142857143,-30.86680761,0.0,0.0
45.0,60.85714286,-13.69643572,7.0,0.013322659
121.0,101.2857143,37.00169309,344.0,0.514137749
0.0,0.142857143,27.27272727,3.0,0.143073183
1.0,2.142857143,-25.05219207,21.0,0.246030733
2.0,2.428571429,71.2962963,2.0,0.262445838
86.0,72.71428571,20.82677578,41.0,0.078032718
20.0,25.42857143,-17.39868049,65.0,0.224169771
0.0,0.857142857,47.265625,387.0,7.516440028
0.0,0.571428571,-7.843137255,35.0,1.095909627
2.0,2.714285714,-16.32653061,3.0,0.051524843
4.0,6.714285714,36.83241252,2.0,0.056096466
5.0,8.0,-6.218274112,2.0,0.063390036
1.0,1.142857143,-22.08588957,7.0,0.13595628
10.0,9.857142857,19.33701657,30.0,0.351472476
22.0,17.0,7.959743824,55.0,0.173853397
1.0,1.0,-29.67741935,6.0,0.310172415
1.0,0.714285714,-4.790419162,27.0,0.876578978
22.0,24.71428571,-4.87053021,38.0,0.120116893
1.0,0.714285714,15.27777778,1.0,0.031191925
1.0,1.0,8.571428571,15.0,0.715365917
2.0,0.857142857,22.60273973,10.0,0.516954024
16.0,12.71428571,-21.89604094,9.0,0.076994807
3.0,2.428571429,-11.96172249,28.0,0.463140623
1.0,0.285714286,0.0,0.0,0.0
1.0,1.571428571,-0.952380952,2.0,0.043021911
0.0,0.571428571,1.408450704,28.0,0.367700505
7.0,6.428571429,-19.00621118,0.0,0.0
1.0,0.285714286,1.851851852,0.0,0.0
14.0,27.57142857,-3.368912608,15.0,0.037962936
3.0,3.142857143,1.441899915,316.0,2.128653816
3.0,2.0,16.49122807,33.0,0.386619724
5.0,3.428571429,2.339901478,14.0,0.094307448
143.0,144.1428571,-23.7884819,75.0,0.112093986
1.0,1.571428571,58.53658537,2.0,0.34556698
3.0,4.571428571,36.96027634,157.0,3.049305127
5.0,5.714285714,-17.01570681,243.0,0.838050066
0.0,2.857142857,-29.02494331,22.0,1.227577872
4.0,2.142857143,0.469483568,30.0,3.39113715
4.0,6.0,-11.59772912,21.0,0.695870242
1.0,0.428571429,50.87719298,0.0,0.0
0.0,0.571428571,3.703703704,0.0,0.0
0.0,2.285714286,8.016877637,5.0,0.086824609
0.0,1.428571429,30.15873016,90.0,2.818053326
20.0,22.71428571,-1.980851766,73.0,0.184752956
3.0,5.857142857,9.491525424,93.0,1.277697704
25.0,25.85714286,-8.877355914,60.0,0.206925942
3.0,4.857142857,1.722158439,22.0,0.209761859
6.0,5.142857143,-7.857142857,7.0,0.114054291
0.0,0.857142857,-20.43010753,0.0,0.0
1.0,1.428571429,33.33333333,172.0,9.597426997
1.0,3.0,15.18987342,124.0,2.528968415
3.0,1.142857143,-7.6,38.0,0.195336987
1.0,0.142857143,-8.571428571,15.0,0.128324679
0.0,0.0,-27.11864407,2.0,0.111597988
4.0,1.571428571,-6.050955414,115.0,1.510198502
0.0,0.142857143,-3.703703704,0.0,0.0
24.0,25.14285714,-7.545931759,31.0,0.106911737
0.0,0.142857143,-9.836065574,6.0,0.310172415
6.0,3.142857143,54.41176471,47.0,0.777414617
167.0,154.7142857,1.824212272,0.0,0.0
5.0,3.0,25.37313433,40.0,0.709266137
2.0,2.428571429,-16.47727273,1.0,0.031695018
0.0,0.714285714,-20.52401747,14.0,0.353805979
19.0,25.71428571,-14.91015056,8.0,0.138919374
1.0,0.142857143,-1.315789474,1.0,0.131222919
3.0,3.714285714,12.85140562,205.0,1.67224735
6.0,4.857142857,-10.41666667,2.0,0.111597988
6.0,5.714285714,5.231689088,37.0,0.301820253
13.0,14.71428571,19.85940246,266.0,1.367358912
0.0,0.0,-8.333333333,0.0,0.0
1.0,1.428571429,3.623188406,0.0,0.0
2.0,1.285714286,-5.555555556,4.0,0.223830694
2.0,3.428571429,4.675324675,0.0,0.0
1.0,1.428571429,-11.79361179,2.0,0.047418794
0.0,0.571428571,-16.92307692,1.0,0.094396528
8.0,7.285714286,-31.77083333,11.0,0.181948102
54.0,46.85714286,3.11091073,25.0,0.037364662
0.0,0.0,26.08695652,0.0,0.0
1.0,1.428571429,-15.41666667,83.0,1.967879932
38.0,44.85714286,14.58686241,37.0,0.416563933
5.0,5.142857143,-5.656565657,43.0,0.304097107
3.0,1.0,-17.3553719,0.0,0.0
0.0,0.0,17.85714286,0.0,0.0
2.0,2.428571429,-12.05164993,34.0,0.324177419
0.0,1.285714286,8.184143223,148.0,2.16717278
27.0,25.14285714,-4.555314534,19.0,0.097668494
4.0,1.857142857,9.405940594,6.0,0.198820069
5.0,6.714285714,-17.12191872,2.0,0.050543711
44.0,29.42857143,2.320675105,86.0,0.861131786
5.0,4.571428571,-9.794628752,0.0,0.0
17.0,10.57142857,6.598984772,2.0,0.020026321
0.0,1.0,11.9760479,0.0,0.0
7.0,6.0,4.484304933,13.0,0.211815112
12.0,10.57142857,20.50333087,271.0,1.393061147
35.0,29.71428571,-1.583049196,28.0,0.053290637
9.0,8.857142857,-5.076142132,254.0,0.594621081
0.0,0.0,-16.66666667,1.0,0.17278349
3.0,2.285714286,-20.23668639,37.0,0.257817443
1.0,0.571428571,27.27272727,28.0,1.335349711
14.0,18.42857143,9.087509349,149.0,0.348813154
8.0,20.28571429,-31.5100759,17.0,0.191394239
3.0,4.0,-9.305373526,1.0,0.013132161
0.0,0.142857143,-14.28571429,21.0,1.483184921
14.0,11.71428571,14.96030088,21.0,0.307504246
7.0,7.571428571,-18.98597627,1.0,0.007072026
1.0,1.285714286,9.090909091,631.0,8.669110229
3.0,3.857142857,7.385229541,1.0,0.047691061
9.0,8.285714286,-1.012658228,1.0,0.006736246
1.0,0.857142857,-17.89473684,0.0,0.0
14.0,22.71428571,12.0,64.0,0.452609648
17.0,15.71428571,25.32467532,2.0,0.015622572
7.0,6.142857143,6.201550388,6.0,0.05720778
5.0,12.14285714,-4.66179159,9.0,0.062712351
8.0,5.857142857,5.15625,59.0,0.460865886
1.0,1.857142857,3.642384106,15.0,0.21964589
0.0,1.285714286,5.864197531,8.0,0.137399582
1.0,2.571428571,-20.42553191,173.0,3.528318838
11.0,8.714285714,12.39782016,6.0,0.041808234
0.0,0.142857143,-16.12903226,0.0,0.0
9.0,5.428571429,-7.547169811,18.0,0.146831475
10.0,8.0,-3.282828283,2.0,0.010280894
0.0,2.142857143,-21.3622291,1.0,0.016540737
6.0,2.428571429,-29.76190476,19.0,0.249511057
31.0,30.42857143,49.71175166,21.0,0.097775664
4.0,5.571428571,-23.78600823,7.0,0.227261217
23.0,28.71428571,5.949197861,43.0,0.638719566
0.0,0.285714286,-11.38211382,0.0,0.0
3.0,5.857142857,30.47808765,3.0,0.028255444
2.0,1.714285714,9.170305677,1.0,0.032465888
0.0,0.857142857,20.13888889,81.0,2.780338817
0.0,0.285714286,-3.571428571,14.0,1.58253067
3.0,1.857142857,1.497005988,14.0,0.301153374
108.0,91.57142857,8.339889851,128.0,0.299651568
21.0,11.71428571,58.60507246,0.0,0.0
6.0,5.285714286,33.05785124,14.0,0.207955208
19.0,19.0,25.55989316,5581.0,8.341287149
2.0,2.428571429,-0.197044335,21.0,0.141461171
0.0,0.857142857,-2.877697842,287.0,6.423925833
35.0,29.42857143,-9.209605969,4.0,0.032629217
6.0,3.714285714,5.495420483,21.0,0.695870242
2.0,1.428571429,-22.68518519,12.0,0.094698307
2.0,4.714285714,63.17991632,37.0,0.433482721
0.0,0.571428571,8.653846154,19.0,1.341929214
4.0,4.285714286,-4.847645429,2.0,0.068650341
2.0,1.0,-47.55244755,12.0,0.375740444
3.0,1.0,-22.95081967,8.0,0.253560143
0.0,0.142857143,-11.32075472,14.0,0.271912559
0.0,0.142857143,-2.836879433,9.0,0.849568749
41.0,30.0,-15.59782609,39.0,0.126398289
0.0,0.428571429,20.89552239,0.0,0.0
3.0,4.428571429,1.413427562,1.0,0.017174948
3.0,6.571428571,-27.00471698,15.0,0.16887727
8.0,6.142857143,7.469414037,1.0,0.008554979
2.0,1.428571429,16.82242991,17.0,0.233557645
12.0,12.28571429,-3.636363636,14.0,0.071966259
1.0,0.857142857,-13.75,118.0,6.584281312
1.0,0.428571429,-23.30097087,0.0,0.0
0.0,0.0,-66.66666667,0.0,0.0
29.0,28.14285714,8.139926001,17.0,0.032846247
5.0,3.285714286,-6.230529595,58.0,0.679513454
1.0,1.0,28.20512821,57.0,1.27583196
23.0,19.28571429,14.29824561,4.0,0.01012345
20.0,16.71428571,-26.46675359,184.0,1.301252739
495.0,483.4285714,-10.91263636,476.0,0.14336963
2.0,3.0,-12.89782245,3.0,0.04456183
0.0,0.0,26.47058824,8.0,1.382267922
5.0,3.571428571,-3.990024938,17.0,0.223246735
52.0,53.85714286,-21.12818781,40.0,0.077285288
0.0,0.142857143,-7.692307692,0.0,0.0
3.0,2.571428571,-7.302231237,6.0,0.122369439
15.0,11.42857143,-6.605691057,89.0,0.457499786
8.0,15.42857143,5.052824989,0.0,0.0
83.0,55.28571429,22.78356595,160.0,0.505755338
0.0,0.0,-16.66666667,20.0,3.455669804
2.0,0.857142857,-21.61016949,24.0,0.748606189
8.0,4.571428571,-15.45189504,0.0,0.0
3.0,2.857142857,-5.429864253,17.0,0.530262717
16.0,13.57142857,15.10327022,1097.0,3.467585034
2.0,3.285714286,11.8852459,2.0,0.047418794
25.0,16.14285714,6.97954272,424.0,0.633704668
4.0,4.0,0.837209302,14.0,0.463913495
0.0,0.0,32.60869565,0.0,0.0
21.0,19.85714286,12.01735358,12.0,0.244738879
1.0,1.571428571,15.12770138,23.0,0.196764507
0.0,0.0,-9.090909091,1.0,0.17278349
12.0,8.571428571,-4.774774775,5.0,0.165683391
21.0,15.71428571,-1.201970443,7.0,0.05988485
64.0,50.71428571,13.87931034,303.0,0.585436055
6.0,6.285714286,-10.5027933,14.0,0.097552546
0.0,0.0,-26.82926829,3.0,0.155086207
38.0,35.42857143,41.98579102,2.0,0.003806474
0.0,0.285714286,48.64864865,6.0,0.334793965
39.0,45.42857143,44.14092418,87.0,0.679581899
1.0,1.142857143,-2.127659574,102.0,2.860919752
2.0,0.428571429,-61.81818182,0.0,0.0
1.0,0.714285714,-23.4375,16.0,0.113152412
30.0,41.14285714,5.612244898,10.0,0.019321322
10.0,8.714285714,-0.861497681,10.0,0.171749478
33.0,34.57142857,-17.51853297,540.0,1.366665702
0.0,0.571428571,-42.36641221,37.0,2.064562784
17.0,14.28571429,-5.814883969,547.0,0.817538805
4.0,5.285714286,-2.879213483,123.0,0.828558289
14.0,9.142857143,27.45098039,0.0,0.0
22.0,13.14285714,-10.2501025,1.0,0.007891526
13.0,19.0,-11.67571761,9.0,0.063648232
2.0,5.571428571,-2.594033722,16.0,0.234288949
0.0,0.142857143,-17.58241758,0.0,0.0
24.0,29.57142857,5.903506143,71.0,0.230109706
8.0,16.57142857,2.477973568,13.0,0.430776817
0.0,0.857142857,-10.09174312,9.0,0.227446701
