jurisdiction,collection_date,number_hospitals_reporting_today,total_hospitals,admissions_all_covid_confirmed,admissions_70_covid_confirmed,admissions_30_49_covid_confirmed,admissions_50_69_covid_confirmed,admissions_50_59_covid_confirmed,admissions_30_39_covid_confirmed,admissions_40_49_covid_confirmed,admissions_18_29_covid_confirmed,admissions_20_29_covid_confirmed,admissions_0_17_covid_confirmed,average_admissions_all_covid_confirmed,average_admissions_18_29_covid_confirmed,average_admissions_40_49_covid_confirmed,average_admissions_60_69_covid_confirmed,average_admissions_30_39_covid_confirmed,average_admissions_30_49_covid_confirmed,average_admissions_50_69_covid_confirmed,average_admissions_20_29_covid_confirmed,average_admissions_0_17_covid_confirmed,average_admissions_70_covid_confirmed,average_admissions_50_59_covid_confirmed,admissions_60_69_covid_confirmed,average_admissions_60_69_covid_confirmed_per_100k,average_admissions_0_17_covid_confirmed_per_100k,average_admissions_50_59_covid_confirmed_per_100k,average_admissions_all_covid_confirmed_per_100k,average_admissions_30_39_covid_confirmed_per_100k,average_admissions_40_49_covid_confirmed_per_100k,average_admissions_70_covid_confirmed_per_100k,average_admissions_50_69_covid_confirmed_per_100k,average_admissions_20_29_covid_confirmed_per_100k,average_admissions_30_49_covid_confirmed_per_100k,average_admissions_18_29_covid_confirmed_per_100k,total_admissions_all_covid_confirmed_past_7days_per_100k,percent_change_total_admissions_all_covid_confirmed_past_7days_per_100k,total_patients_hospitalized_covid_confirmed,average_total_patients_hospitalized_covid_confirmed,total_adult_patients_hospitalized_covid_confirmed,total_pediatric_patients_hospitalized_covid_confirmed,inpatient_beds,average_inpatient_beds,inpatient_adult_beds,inpatient_pediatric_beds,inpatient_beds_used,average_inpatient_beds_occupied,inpatient_adult_beds_used,inpatient_pediatric_beds_used,total_icu_beds,total_staffed_adult_icu_beds,total_staffed_pediatric_icu_beds,staff_icu_adult_patients_covid_confirmed,staff_icu_pediatric_patients_covid_confirmed,icu_beds_used,staff_adult_icu_beds_occupied,staff_pediatric_icu_beds_occupied,staff_icu_patients_covid_confirmed,percent_inpatient_beds_occupied,percent_adult_inpatient_beds_occupied,percent_pediatric_inpatient_beds_occupied,percent_inpatient_beds_covid,percent_adult_inpatient_beds_covid,percent_pediatric_inpatient_beds_covid,percent_staff_icu_beds_occupied,percent_staff_adult_icu_beds_occupied,percent_staff_pediatric_icu_beds_occupied,percent_staff_icu_beds_covid,percent_staff_adult_icu_beds_covid,percent_staff_pediatric_icu_beds_covid,average_percent_inpatient_beds_occupied,absolute_change_average_percent_inpatient_beds_occupied,average_percent_adult_inpatient_beds_occupied,average_percent_pediatric_inpatient_beds_occupied,average_percent_inpatient_beds_covid,average_percent_adult_inpatient_beds_covid,average_percent_pediatric_inpatient_beds_covid,average_percent_staff_icu_beds_occupied,absolute_change_average_percent_staff_icu_beds_occupied,average_percent_staff_adult_icu_beds_occupied,average_percent_staff_pediatric_icu_beds_occupied,average_percent_staff_icu_beds_covid,average_percent_staff_adult_icu_beds_covid,average_percent_staff_pediatric_icu_beds_covid,total_admissions_all_covid_confirmed_past_7days,percent_change_total_admissions_all_covid_confirmed_past_7days,absolute_change_average_percent_inpatient_beds_covid,absolute_change_average_percent_staff_icu_beds_covid,total_admissions_all_influenza_confirmed_past_7days,percent_change_total_admissions_all_influenza_confirmed_past_7days,total_admissions_all_influenza_confirmed_past_7days_per_100k,percent_change_total_admissions_all_influenza_confirmed_past_7days_per_100k,total_patients_hospitalized_influenza_confirmed,percent_inpatient_beds_influenza,average_percent_inpatient_beds_influenza,absolute_change_average_percent_inpatient_beds_influenza,icu_patients_influenza_confirmed,percent_staff_icu_beds_influenza,average_percent_staff_icu_beds_influenza,absolute_change_average_percent_staff_icu_beds_influenza,absolute_change_average_percent_adult_inpatient_beds_occupied,absolute_change_average_percent_pediatric_inpatient_beds_occupied,absolute_change_average_percent_staff_adult_icu_beds_occupied,absolute_change_average_percent_staff_pediatric_icu_beds_occupied,admissions_00_04_covid_confirmed,admissions_05_11_covid_confirmed,admissions_12_17_covid_confirmed,average_admissions_00_04_covid_confirmed,average_admissions_05_11_covid_confirmed,average_admissions_12_17_covid_confirmed,average_admissions_00_04_covid_confirmed_per_100k,average_admissions_05_11_covid_confirmed_per_100k,average_admissions_12_17_covid_confirmed_per_100k,state,peak_flu_season,is_holiday?,day_of_week,day_of_month,month,quarter,year,day_of_year_sin,day_of_year_cos,month_sin,month_cos,day_of_month_sin,day_of_month_cos,day_of_week_sin,day_of_week_cos,season,is_weekend,jurisdiction_target_encoded,proportion_inpatient_beds,proportion_prevalent_inpatient_beds,proportion_inpatient_beds_covid_vs_normal,year_sin,year_cos
CA,25-04-2021,356.0,371.0,242.0,57.0,79.0,81.0,39.0,43.0,36.0,19.0,18.0,3.290560161,242.0,26.14285714,32.85714286,43.42857143,30.85714286,63.71428571,86.85714286,23.42857143,3.812850323,58.85714286,43.42857143,42.0,1.042019791,0.185439944,0.873269092,0.612468704,0.537716908,0.654923322,1.490717336,0.950210368,0.408002836,0.592388333,0.385985634,4.287280926,-9.071390231,1740.0,1761.714286,1707.0,32.0,58873.0,59737.42857,53311.0,5562.0,42056.0,43946.71429,39022.0,3033.0,10597.0,6923.0,3658.0,397.0,0.0,6778.0,4709.0,2081.0,397.0,71.43512306,73.1969012,54.53074434,2.955514412,3.201965823,0.575332614,63.96149854,68.01964466,56.88901039,3.746343305,5.734508161,0.0,73.56420195,0.065413842,75.6361707,53.96051372,2.949757543,3.205885182,0.542550025,64.68143667,-0.032443366,68.88133079,57.05580885,3.846504229,5.871143139,0.0,1694,-9.071390231,-0.101250841,-0.156390095,13.0,30.0,0.032901211,30.0,8.0,0.013588572,0.017708335,-0.005306464,1.0,0.009436633,0.008099773,-0.003818498,0.294885424,-1.592282568,0.556984898,-1.18881576,0.839596375,4.080529797,0.058919046,1.947759897,3.926149347,0.295894574,0.003247707,0.222327577,0.194704435,California,1,0,6,25,4,2,2021,0.917583626,-0.397542814,0.866025404,-0.5,-0.937752132,0.347305253,-0.781831482,0.623489802,1,1,514.4160052883487,0.0041105430333089,0.0295551441237918,0.0413734068816203,0.9510565162951163,0.30901699437506186
CA,26-04-2021,362.0,371.0,222.0,63.0,62.0,70.0,34.0,27.0,35.0,23.0,23.0,1.672826875,243.4285714,26.42857143,33.28571429,44.57142857,31.0,64.28571429,88.14285714,24.0,3.419617483,58.42857143,43.57142857,36.0,1.069441364,0.176154101,0.876141688,0.616084221,0.540206338,0.6634658,1.479862598,0.964275982,0.417954125,0.597701233,0.390204056,4.31258955,-6.32215503,1777.0,1757.714286,1748.0,29.0,59108.0,59752.14286,53705.0,5494.0,42059.0,43928.42857,39073.0,2984.0,10615.0,6975.0,3636.0,426.0,0.0,6787.0,4704.0,2083.0,426.0,71.15618867,72.75486454,54.31379687,3.006361237,3.254817987,0.527848562,63.93782383,67.44086022,57.28822882,4.013188884,6.107526882,0.0,73.51546737,-0.05464755,75.5512691,54.56906507,2.942228749,3.196388382,0.543471937,64.89498782,0.363862454,69.01194947,57.42350369,3.846758806,5.869687654,0.0,1704,-6.32215503,-0.106265565,-0.080027028,9.0,-35.71428571,0.022777762,-35.71428571,6.0,0.01015091,0.016495253,-0.005536274,1.0,0.009420631,0.006729662,-0.006554905,0.125040901,-0.431977811,0.765720202,-0.460091637,0.46563371,3.626243318,-0.541330179,1.668582946,3.766665649,0.16139108,-0.018946255,0.221498325,0.187812063,California,0,0,0,26,4,2,2021,0.91060463,-0.413278608,0.866025404,-0.5,-0.848644257,0.52896401,0.0,1.0,1,0,514.4160052883487,0.003755836773364,0.0300636123705758,0.0422501723770304,0.9510565162951163,0.30901699437506186
CA,27-04-2021,362.0,371.0,257.0,63.0,71.0,88.0,53.0,40.0,31.0,29.0,26.0,3.803427205,243.8571429,27.42857143,32.42857143,43.71428571,32.14285714,64.57142857,87.57142857,24.85714286,3.896986643,57.71428571,43.85714286,35.0,1.048875184,0.187200208,0.881886879,0.617168877,0.560121779,0.646380844,1.461771368,0.958024598,0.432881058,0.600357683,0.404968534,4.320182137,-2.17765043,1754.0,1754.142857,1723.0,30.0,59542.0,59731.42857,54023.0,5519.0,43904.0,43847.71429,40836.0,3066.0,10634.0,6976.0,3658.0,419.0,0.0,6916.0,4819.0,2097.0,419.0,73.73618622,75.59002647,55.55354231,2.945819757,3.1893823,0.543576735,65.03667482,69.07970183,57.32640787,3.940191838,6.006307339,0.0,73.40582815,-0.287703328,75.44155963,54.44950871,2.937267496,3.190903959,0.541518145,64.95252468,0.460599994,69.0084865,57.54460774,3.835579737,5.853179588,0.0,1707,-2.17765043,-0.091034174,-0.051393699,11.0,-8.333333333,0.027839487,-8.333333333,10.0,0.016794867,0.017458457,-0.001921936,1.0,0.009403799,0.006728651,-0.005213781,-0.114792633,-0.608967472,0.741145656,-0.249724053,1.208045782,4.15129708,0.217872048,1.810326383,3.974195342,0.252563846,-0.011085773,0.227226804,0.193908073,California,0,0,1,27,4,2,2021,0.903355802,-0.428891938,0.866025404,-0.5,-0.724792787,0.688966919,0.781831482,0.623489802,1,0,514.4160052883487,0.0043162809445433,0.0294581975748211,0.0399508017435404,0.9510565162951163,0.30901699437506186
CA,28-04-2021,362.0,371.0,227.0,54.0,58.0,87.0,47.0,33.0,25.0,19.0,17.0,4.768577077,241.5714286,27.0,32.28571429,40.0,31.85714286,64.14285714,84.57142857,24.28571429,4.842045862,58.71428571,44.57142857,40.0,0.959755071,0.168301152,0.896249858,0.611384048,0.555142919,0.643533351,1.48709909,0.925204832,0.422929769,0.596373008,0.3986409,4.279688338,0.177725118,1711.0,1748.142857,1674.0,36.0,60042.0,59746.85714,54527.0,5515.0,44841.0,43768.14286,41705.0,3136.0,10626.0,7008.0,3618.0,396.0,0.0,6964.0,4877.0,2087.0,396.0,74.68272209,76.48504411,56.86310063,2.849671896,3.070038696,0.652765186,65.53736119,69.59189498,57.68380321,3.726708075,5.650684932,0.0,73.25383778,-0.477597286,75.30428208,54.13113334,2.926522904,3.175836923,0.570408653,65.05841077,0.658416692,69.06338868,57.65497401,3.800357959,5.794992295,0.0,1691,0.177725118,-0.079499758,-0.137358576,8.0,-33.33333333,0.020246899,-33.33333333,11.0,0.018320509,0.01840717,0.001344441,1.0,0.009410879,0.006728018,-0.005435837,-0.262534394,-1.277971577,0.279277591,1.382137059,1.738713591,4.268694167,0.372860771,2.535850146,4.100390943,0.498673911,-0.028994609,0.206936471,0.180260087,California,0,0,2,28,4,2,2021,0.895839291,-0.444378178,0.866025404,-0.5,-0.571268215,0.820763441,0.974927912,-0.222520934,1,0,514.4160052883487,0.0037806868525365,0.0284967189633922,0.0381570437746747,0.9510565162951163,0.30901699437506186
CA,29-04-2021,362.0,371.0,243.0,50.0,68.0,94.0,44.0,31.0,37.0,25.0,24.0,3.997364982,239.7142857,25.28571429,32.28571429,41.14285714,33.57142857,65.85714286,84.71428571,23.42857143,4.483771776,56.71428571,43.57142857,50.0,0.987176644,0.183289276,0.876141688,0.606683875,0.58501608,0.643533351,1.436443646,0.926767678,0.408002836,0.612311708,0.373330367,4.246787127,0.841346154,1715.0,1740.571429,1676.0,37.0,60096.0,59800.42857,54587.0,5509.0,44971.0,43764.28571,41897.0,3073.0,10632.0,6997.0,3635.0,367.0,0.0,6881.0,4860.0,2021.0,367.0,74.83193557,76.75270669,55.78144854,2.853767306,3.0703281,0.671628245,64.71971407,69.45833929,55.59834938,3.451843491,5.245105045,0.0,73.18025281,-0.625694481,75.25268093,54.0076056,2.911284994,3.158480587,0.578395696,64.99029933,0.5920584,69.03526966,57.42310134,3.760338993,5.731485134,0.0,1678,0.841346154,-0.079829931,-0.120789333,8.0,-20.0,0.020246899,-20.0,14.0,0.02329606,0.01575499,-0.002492455,1.0,0.009405568,0.00807167,-0.001393202,-0.372701054,-1.397374287,0.221397556,1.137915596,1.32974157,4.127154909,0.334920193,2.302792565,3.995182796,0.320826673,0.027931797,0.208431064,0.190872703,California,0,0,3,29,4,2,2021,0.888057323,-0.459732739,0.866025404,-0.5,-0.394355855,0.918957812,0.433883739,-0.900968868,1,0,514.4160052883487,0.0040435303514376,0.028537673056443,0.0381356874476472,0.9510565162951163,0.30901699437506186
CA,30-04-2021,362.0,371.0,260.0,53.0,75.0,99.0,45.0,33.0,42.0,25.0,23.0,5.484251727,239.7142857,24.42857143,32.14285714,43.14285714,34.0,66.14285714,87.0,22.85714286,4.696998046,55.0,43.85714286,54.0,1.035164397,0.161289137,0.881886879,0.606683875,0.592484371,0.640685858,1.393024695,0.951773214,0.398051548,0.614968158,0.3606751,4.246787127,-0.059559261,1684.0,1729.0,1646.0,37.0,60149.0,59848.57143,54622.0,5527.0,45047.0,43798.85714,41977.0,3069.0,10600.0,6982.0,3618.0,367.0,0.0,6966.0,4845.0,2121.0,367.0,74.89235066,76.84998718,55.52741089,2.799714043,3.013437809,0.669440926,65.71698113,69.39272415,58.62354892,3.462264151,5.256373532,0.0,73.17777189,-0.613724169,75.26915463,53.78712172,2.889685163,3.133764463,0.586529792,64.97983696,0.512302061,68.90040346,57.55236935,3.723155005,5.670240034,0.0,1678,-0.059559261,-0.091544203,-0.145343441,6.0,-50.0,0.015185174,-50.0,13.0,0.021612994,0.016692968,-0.00083574,0.0,0.0,0.006725359,-0.002738244,-0.330346425,-1.701310464,0.012974596,1.116504427,2.067594036,4.222072908,0.545070007,2.123307634,4.093562948,0.418865193,-0.017278921,0.184492617,0.152113618,California,0,0,4,30,4,2,2021,0.880012204,-0.474951072,0.866025404,-0.5,-0.20129852,0.979529941,-0.433883739,-0.900968868,1,0,514.4160052883487,0.0043225988794493,0.0279971404345874,0.0373831775652266,0.9510565162951163,0.30901699437506186
CA,01-05-2021,362.0,371.0,228.0,54.0,66.0,77.0,42.0,33.0,33.0,21.0,14.0,5.569772906,239.8571429,23.0,34.14285714,41.71428571,34.28571429,68.42857143,85.14285714,20.71428571,4.738525692,56.28571429,43.42857143,35.0,1.000887431,0.143457343,0.873269092,0.607045427,0.597463231,0.680550756,1.425588908,0.931456216,0.360734215,0.636219757,0.339582989,4.24931799,0.538922156,1634.0,1716.428571,1599.0,36.0,59210.0,59574.28571,53843.0,5533.0,43721.0,43799.85714,40594.0,3140.0,10568.0,6925.0,3631.0,373.0,0.0,6845.0,4728.0,2113.0,373.0,73.84056747,75.39327303,56.75040665,2.759668975,2.969745371,0.650641605,64.77100681,68.27436823,58.19333517,3.529523089,5.386281588,0.0,73.51072482,-0.048208675,75.28897189,55.61720718,2.881502518,3.109959441,0.61303341,64.81158006,0.23602102,68.75107619,57.37181197,3.695723262,5.626683926,0.0,1679,0.538922156,-0.079600804,-0.159457996,8.0,-38.46153846,0.020246899,-38.46153846,16.0,0.027022462,0.018683768,0.000975696,0.0,0.0,0.006725359,-0.001382605,-0.354150738,1.780981166,-0.044726176,0.478018991,1.951925179,4.538642579,0.381546502,2.155442889,4.417847635,0.604723921,-0.03950499,0.188430002,0.153966645,California,0,0,5,1,5,2,2021,0.871706319,-0.490028666,0.5,-0.866025404,0.20129852,0.979529941,-0.974927912,-0.222520934,1,1,514.4160052883487,0.003850700895119,0.0275966897483533,0.0373733446200992,0.9510565162951163,0.30901699437506186
CA,02-05-2021,362.0,371.0,222.0,55.0,43.0,85.0,48.0,24.0,19.0,30.0,27.0,4.888359639,237.0,24.57142857,31.71428571,41.0,31.57142857,63.28571429,85.71428571,22.0,5.071616311,56.0,44.71428571,37.0,0.983748947,0.151995164,0.899122454,0.599814392,0.550164058,0.63214338,1.418352417,0.9377076,0.383124615,0.588403658,0.362784311,4.198700741,-2.066115702,1636.0,1701.571429,1597.0,37.0,58765.0,59558.85714,53260.0,5505.0,42264.0,43829.57143,39195.0,3068.0,10570.0,6922.0,3648.0,383.0,0.0,6685.0,4629.0,2056.0,383.0,71.92036076,73.59181374,55.7311535,2.78397005,2.998497935,0.672116258,63.24503311,66.87373591,56.35964912,3.62346263,5.533082924,0.0,73.58004449,0.015842546,75.34538797,55.7886942,2.856996181,3.0808926,0.626859645,64.70922785,0.027791178,68.58737494,57.29618893,3.67816888,5.597908892,0.0,1659,-2.066115702,-0.092761362,-0.16833535,9.0,-30.76923077,0.022777762,-30.76923077,18.0,0.030630477,0.021118326,0.00340999,0.0,0.0,0.005377268,-0.002722505,-0.290782735,1.828180476,-0.293955842,0.240380076,1.976910034,4.340876199,0.046222159,2.551488763,4.291342243,0.382706093,-0.021635334,0.191706185,0.170115426,California,0,0,6,2,5,2,2021,0.863142128,-0.504961055,0.5,-0.866025404,0.394355855,0.918957812,-0.781831482,0.623489802,1,1,514.4160052883487,0.0037777588700757,0.0278397005019994,0.0387090668147532,0.9510565162951163,0.30901699437506186
CA,03-05-2021,362.0,371.0,193.0,52.0,43.0,70.0,35.0,23.0,20.0,25.0,22.0,2.206878345,232.8571429,24.85714286,29.57142857,40.85714286,31.0,60.57142857,85.71428571,21.85714286,5.325845366,54.42857143,44.85714286,35.0,0.980321251,0.155527614,0.901995049,0.58932939,0.540206338,0.58943099,1.378551711,0.9377076,0.380636792,0.563167384,0.367002734,4.125305731,-4.342723005,1615.0,1678.428571,1577.0,37.0,59004.0,59544.0,53498.0,5506.0,42212.0,43851.42857,39258.0,2954.0,10557.0,6936.0,3621.0,392.0,0.0,6585.0,4574.0,2011.0,392.0,71.54091248,73.38218251,53.65056302,2.737102569,2.947773749,0.671994188,62.37567491,65.94579008,55.53714444,3.713176092,5.651672434,0.0,73.63500504,0.119537671,75.43500482,55.69394651,2.818530657,3.037029137,0.647451878,64.48606372,-0.408924105,68.3737935,57.04603402,3.635309909,5.532786828,0.0,1630,-4.342723005,-0.123698092,-0.211448897,14.0,55.55555556,0.035432074,55.55555556,21.0,0.035590807,0.024752597,0.008257344,1.0,0.009472388,0.005384662,-0.001345,-0.116264279,1.124881435,-0.638155973,-0.377469675,0.935920053,3.782082422,-0.360671978,2.810288303,4.172414119,0.509765072,-0.01634561,0.196990581,0.174880366,California,1,0,0,3,5,2,2021,0.85432217,-0.519743812,0.5,-0.866025404,0.571268215,0.820763441,0.0,1.0,1,0,514.4160052883487,0.0032709646803606,0.0273710256931733,0.0382592627647178,0.9510565162951163,0.30901699437506186
CA,04-05-2021,355.0,371.0,224.0,57.0,65.0,70.0,35.0,36.0,29.0,29.0,27.0,4.595168309,228.1428571,24.85714286,29.28571429,40.85714286,30.42857143,59.71428571,83.14285714,22.0,6.357960132,53.57142857,42.28571429,35.0,0.980321251,-0.07064676,0.850288327,0.577398182,0.530248617,0.583736004,1.356842235,0.909576372,0.383124615,0.555198034,0.367002734,4.041787272,-6.444053896,1523.0,1645.428571,1492.0,3.0,58047.0,59330.42857,52515.0,1382.0,43233.0,43755.57143,40156.0,795.0,10426.0,6808.0,846.0,388.0,0.0,6756.0,4659.0,451.0,388.0,74.47930126,76.46577168,57.52532562,2.623735938,2.841093021,0.2170767,64.79953961,68.43419506,53.30969267,3.721465567,5.699177438,0.0,73.74116433,0.335336182,75.56011128,55.97562984,2.772518683,2.987273526,0.600809015,64.45218726,-0.500337421,68.28157824,56.47221756,3.604063299,5.488911128,0.0,1597,-6.444053896,-0.164748814,-0.231516438,13.0,18.18181818,0.032901211,18.18181818,20.0,0.034454838,0.02727545,0.009816993,1.0,0.009591406,0.005411463,-0.001317188,0.11855165,1.526121123,-0.726908252,-1.072390185,-0.260502355,2.594265985,2.11260222,0.547052607,2.984093611,2.53826217,-0.375874656,0.007970324,0.038693936,California,0,0,1,4,5,2,2021,0.845249057,-0.534372558,0.5,-0.866025404,0.724792787,0.688966919,0.781831482,0.623489802,1,0,514.4160052883487,0.0038589418919151,0.0262373593811911,0.0352277195625237,0.9510565162951163,0.30901699437506186
CA,05-05-2021,354.0,371.0,211.0,57.0,57.0,62.0,32.0,35.0,22.0,29.0,29.0,5.809743018,225.8571429,26.28571429,28.85714286,39.42857143,30.71428571,59.57142857,79.57142857,23.71428571,6.391005867,54.0,40.14285714,30.0,0.946044284,-0.089919633,0.807199391,0.571613353,0.535227478,0.575193526,1.367696973,0.870505222,0.412978481,0.553869809,0.388094845,4.001293473,-6.505026611,1490.0,1613.857143,1464.0,2.0,58187.0,59065.42857,52805.0,691.0,44155.0,43657.57143,41048.0,481.0,10320.0,6760.0,559.0,357.0,0.0,6820.0,4711.0,266.0,357.0,75.88464777,77.73506297,69.60926194,2.560709437,2.772464729,0.289435601,66.08527132,69.68934911,47.58497317,3.459302326,5.281065089,0.0,73.912868,0.659030216,75.7386854,57.79651002,2.731238331,2.944762959,0.548904789,64.53046014,-0.527950636,68.29550026,55.02952755,3.565862478,5.436108293,0.0,1581,-6.505026611,-0.195284573,-0.234495481,14.0,75.0,0.035432074,75.0,17.0,0.029216148,0.02883197,0.010424799,2.0,0.019379845,0.006835601,0.000107583,0.434403322,3.665376681,-0.767888419,-2.625446456,0.108985364,2.635955032,2.506067752,0.345386257,2.759164013,2.673754658,-0.426741337,-0.012082803,0.033103252,California,1,0,2,5,5,2,2021,0.835925479,-0.548842958,0.5,-0.866025404,0.848644257,0.52896401,0.974927912,-0.222520934,1,0,514.4160052883487,0.0036262395380411,0.0256070943681578,0.0337447627715331,0.9510565162951163,0.30901699437506186
CA,06-05-2021,357.0,371.0,191.0,50.0,57.0,61.0,28.0,27.0,30.0,19.0,17.0,2.611431047,218.4285714,25.42857143,27.85714286,37.0,30.14285714,58.0,74.85714286,22.71428571,4.348912155,54.0,37.85714286,33.0,0.88777344,0.187770783,0.76123786,0.552812661,0.525269757,0.555261077,1.367696973,0.818931304,0.395563725,0.539259335,0.375439578,3.869688628,-8.879618594,1513.0,1585.0,1480.0,32.0,58823.0,58883.57143,53325.0,5371.0,44788.0,43631.42857,41678.0,3044.0,10481.0,6866.0,3515.0,363.0,0.0,6909.0,4800.0,2060.0,363.0,76.14028526,78.15846226,56.67473469,2.572123149,2.775433662,0.595792217,65.91928251,69.90969997,58.6059744,3.46340998,5.28692106,0.0,74.0997751,0.919522285,75.93950763,57.92412233,2.691003452,2.902635182,0.538071071,64.70182706,-0.288472268,68.35998036,55.45918827,3.567514833,5.442082009,0.0,1529,-8.879618594,-0.220281542,-0.19282416,14.0,75.0,0.035432074,75.0,15.0,0.02550023,0.029146851,0.013391861,1.0,0.009541074,0.006854959,-0.001216711,0.686826694,3.916516726,-0.675289304,-1.963913073,0.551273029,3.558133743,0.144918695,1.918448945,3.753424444,0.55013719,-0.004809654,0.217733287,0.184033148,California,1,0,3,6,5,2,2021,0.826354199,-0.563150724,0.5,-0.866025404,0.937752132,0.347305253,0.433883739,-0.900968868,1,0,514.4160052883487,0.003247029223263,0.0257212314910834,0.0337813700095402,0.9510565162951163,0.30901699437506186
CA,07-05-2021,352.0,371.0,247.0,61.0,63.0,82.0,43.0,27.0,36.0,29.0,27.0,6.824580551,216.5714286,26.0,27.0,34.85714286,29.28571429,56.28571429,72.42857143,23.28571429,4.580727265,55.14285714,37.57142857,39.0,0.83635799,0.20653978,0.755492669,0.548112488,0.510333176,0.538176121,1.396642941,0.792362922,0.405515014,0.523320635,0.383876423,3.836787416,-9.654350417,1502.0,1559.0,1465.0,36.0,58059.0,58585.0,52547.0,5512.0,44258.0,43518.71429,41085.0,3172.0,10399.0,6784.0,3615.0,362.0,0.0,6852.0,4736.0,2116.0,362.0,76.2293529,78.18714674,57.54716981,2.587023545,2.787980284,0.653120464,65.89095105,69.81132075,58.53388658,3.481103952,5.336084906,0.0,74.29077541,1.113003526,76.13053042,58.21265932,2.660619095,2.870426964,0.535739576,64.7266799,-0.253157056,68.41977988,55.44637936,3.570206234,5.453469348,0.0,1516,-9.654350417,-0.229066068,-0.152948771,14.0,133.3333333,0.035432074,133.3333333,12.0,0.02066863,0.029011942,0.012318974,0.0,0.0,0.006854959,0.0001296,0.861375792,4.425537594,-0.480623586,-2.105989984,2.609876519,4.351504189,0.847984774,2.195236252,3.878915724,0.292215288,0.028508592,0.229453508,0.191432277,California,1,0,4,7,5,2,2021,0.816538051,-0.577291617,0.5,-0.866025404,0.988468324,0.151427778,-0.433883739,-0.900968868,1,0,514.4160052883487,0.0042542930467283,0.0258702354501455,0.0339373672552846,0.9510565162951163,0.30901699437506186
CA,08-05-2021,351.0,371.0,229.0,57.0,68.0,75.0,47.0,33.0,35.0,21.0,19.0,5.179987569,216.7142857,26.0,27.28571429,33.85714286,29.28571429,56.57142857,72.14285714,24.0,4.423904504,55.57142857,38.28571429,28.0,0.812364113,0.196691272,0.769855647,0.54847404,0.510333176,0.543871107,1.407497679,0.78923723,0.417954125,0.525977085,0.383876423,3.839318279,-9.648600357,1495.0,1539.142857,1457.0,37.0,57630.0,58359.28571,52161.0,5469.0,42724.0,43376.28571,39645.0,3076.0,10349.0,6748.0,3580.0,360.0,0.0,6774.0,4639.0,2135.0,360.0,74.13499913,76.00506125,56.24428598,2.594134999,2.793274669,0.676540501,65.45559957,68.7462952,59.63687151,3.478596966,5.334914049,0.0,74.33283708,0.822112259,76.21792874,58.14035636,2.636971384,2.845216864,0.539439419,64.82447887,0.012898814,68.48719801,55.65259884,3.562931073,5.446131128,0.0,1517,-9.648600357,-0.244531134,-0.132792188,13.0,62.5,0.032901211,62.5,14.0,0.024292903,0.028622005,0.009938237,0.0,0.0,0.006854959,0.0001296,0.928956849,2.523149188,-0.26387818,-1.719213126,2.207337414,4.139018401,0.330220783,2.308185328,3.858352686,0.246998798,0.016501352,0.219709142,0.17315935,California,0,0,5,8,5,2,2021,0.806479946,-0.591261445,0.5,-0.866025404,0.998716507,-0.050649169,-0.974927912,-0.222520934,1,1,514.4160052883487,0.0039736248481693,0.0259413499913239,0.0349920419429834,0.9510565162951163,0.30901699437506186
CA,09-05-2021,348.0,371.0,178.0,42.0,52.0,61.0,33.0,27.0,25.0,14.0,13.0,4.09626947,210.4285714,23.71428571,28.14285714,32.57142857,29.71428571,57.85714286,68.71428571,22.0,3.930022264,53.71428571,36.14285714,28.0,0.781514843,0.201361869,0.726766712,0.532565762,0.517801467,0.560956063,1.360460481,0.751728926,0.383124615,0.53793111,0.350129045,3.727960333,-11.21157324,1452.0,1512.857143,1416.0,35.0,56752.0,58071.71429,51320.0,5432.0,40900.0,43181.42857,38004.0,2894.0,10312.0,6711.0,3601.0,346.0,0.0,6590.0,4478.0,2112.0,346.0,72.06794474,74.05300078,53.27687776,2.558500141,2.759158223,0.644329897,63.90612878,66.7262703,58.6503749,3.355314197,5.155714499,0.0,74.35392051,0.773876014,76.2838126,57.78974554,2.604761397,2.811025477,0.535469938,64.91892111,0.209693256,68.4661315,55.97984538,3.524624154,5.392221353,0.0,1473,-11.21157324,-0.252234784,-0.153544725,11.0,22.22222222,0.027839487,22.22222222,13.0,0.022906682,0.027518605,0.00640028,0.0,0.0,0.006854959,0.001477691,0.938424633,2.001051346,-0.121243446,-1.316343549,1.238911678,3.953610379,-0.158166391,1.758302519,3.815987847,0.236017382,0.02555165,0.222008075,0.179045294,California,0,0,6,9,5,2,2021,0.796182864,-0.60505607,0.5,-0.866025404,0.968077119,-0.250652532,-0.781831482,0.623489802,1,1,514.4160052883487,0.0031364533408514,0.0255850014096419,0.035501222495387,0.9510565162951163,0.30901699437506186
